source_file,row_type,branch,division,group,description,qty,total_amount
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,BLENDED BRINKS,SALTED CARAMEL FRAPPE MEDIUM,170.0,49231.14
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,BLENDED BRINKS,SALTED CARAMEL FRAPPE LARGE,108.0,36028.53
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,BLENDED BRINKS,STRAWBERRY SHAKE,3.0,990.99
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,COLD BAR SECTION,BLENDED BRINKS,Total by Group: BLENDED BRINKS,13530.0,3510984.68
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ICE TEA,ICED PEACH TEA  SMALL,314.0,31801.23
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ICE TEA,ICED PEACH TEA  MEDIUM,177.0,43202.4
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ICE TEA,ICED LEMON TEA  SMALL,6.0,1400.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ICE TEA,ICED LEMON TEA  MEDIUM,2.0,533.33
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ICE TEA,ICED PEACH TEA LARGE,78.0,21673.51
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,COLD BAR SECTION,ICE TEA,Total by Group: ICE TEA,577.0,98610.48
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL SMALL,653.0,14660.36
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD VANILLA SMALL,547.0,15523.84
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD HAZELNUT SMALL,309.5,9922.94
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL MEDIUM,1438.0,47414.51
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD VANILLA MEDIUM,1382.0,45809.01
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD HAZELNUT MEDIUM,391.0,12891.2
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD SHOT,8074.5,238823.39
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD WHIPPED CREAM,945.0,32782.52
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD MOCHA SMALL,32.0,695.59
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD WHITE MOCHA SMALL,1654.0,26646.94
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL DRIZZLE,939.0,31348.02
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD CHOCOLATE DRIZZLE,299.0,10161.11
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL LARGE,477.0,15990.03
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD VANILLA LARGE,583.0,19528.95
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD HAZELNUT LARGE,129.0,4395.14
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL SF MEDIUM,1113.0,37294.2
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL SF LARGE,361.0,12098.5
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD VANILLA SF SMALL,1362.0,45294.36
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD VANILLA SF MEDIUM,1624.0,53374.42
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD VANILLA SF LARGE,575.0,19318.14
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL SF SMALL,1184.0,39863.36
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD YIRGACHEFFE SHOT,372.0,12602.58
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,REPLACE 1 SHOT YIRGACHEFFE,2017.0,132464.38
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,REPLACE 2 SHOT YIRGACHEFFE,1843.0,120424.44
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,REPLACE 3 SHOT YIRGACHEFFE,300.0,19814.53
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,NO WHIPPED CREAM,147.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD WHITE MOCHA MEDIUM,1155.0,37790.81
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD WHITE MOCHA LARGE,305.0,10247.69
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,1 SHOT DECAFE,523.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,2 SHOT DECAFE,765.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,3 SHOT DECAFE,140.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD MOCHA LARGE,64.0,2188.14
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD MOCHA MEDIUM,101.0,3425.8
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,STRAWBERRY DRIZZLE TOPPING,49.0,1610.69
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD TOFFEE NUT SMALL,5.0,120.12
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD TOFFEE NUT MEDIUM,6.0,200.03
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD BANANA SAUCE SMALL,31.0,983.81
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD BANANA SAUCE MEDIUM,51.0,1613.81
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD BANANA SAUCE LARGE,6.0,393.39
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD RASPBERRY SAUCE SMALL,61.0,2033.33
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD RASPBERRY SAUCE MEDIUM,69.0,2303.33
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD RASPBERRY SAUCE LARGE,26.0,1746.67
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD MATCHA SMALL,5.0,225.23
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD MATCHA MEDIUM,1.0,54.05
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,ADD MATCHA LARGE,3.0,186.19
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,COLD BAR SECTION,ADD SYRUP,Total by Group: ADD SYRUP,32117.0,1084265.56
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE ALMOND SMALL,453.0,43617.64
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE ALMOND MEDIUM,632.0,78077.59
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE COCONUT SMALL,584.0,55127.46
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE COCONUT MEDIUM,681.0,67769.68
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK SMALL,2445.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK MEDIUM,3421.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE SMALL,2697.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE MEDIUM,3069.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE OAT MEDIUM,234.0,31192.07
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE OAT SMALL,174.0,16846.67
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE SOYA SMALL,65.0,6568.02
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE SOYA MEDIUM,56.0,7646.73
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE ALMOND SMALL,178.0,18034.32
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE ALMOND MEDIUM,218.0,29540.9
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE ALMOND LARGE,197.0,29879.28
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE COCONUT LARGE,226.0,23896.12
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE LARGE,635.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK LARGE,913.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE ALMOND LARGE,86.0,14423.57
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE OAT LARGE,60.0,9991.59
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE SOYA LARGE,17.0,2870.12
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,ADD FULL FAT MILK,23.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,ADD SKIMMED MILK,4.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,Total by Group: REPLACE,17068.0,435481.77
rep_s_00191_SMRY-3.csv,division_total,Stories - Bir Hasan,COLD BAR SECTION,REPLACE,Total by Division: COLD BAR SECTION,85931.0,10489924.12
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,WATER,14487.0,544524.16
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,ORANGE JUICE,428.0,72347.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,LEMON JUICE,164.0,27747.9
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,MAWARDI JUICE,79.0,13323.42
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,APPLE JUICE,105.0,17692.49
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,POMEGRANATE JUICE,108.0,18200.15
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO CLEMENTINE 330ML/24,270.0,45398.05
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO GLASS 250ML/24,1743.0,237449.85
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO LEMON 330ML/24,199.0,33522.67
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,RIM SPARKLING WATER-250 ML,677.0,44543.64
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,Total by Group: SOFT DRINKS,18260.0,1054749.33
rep_s_00191_SMRY-3.csv,division_total,Stories - Bir Hasan,GRAB&GO BEVERAGES,SOFT DRINKS,Total by Division: GRAB&GO BEVERAGES,18260.0,1054749.33
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,DOUBLE CHOCOLATE MUFFIN,345.0,71166.55
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,ORANGE CAKE,94.0,28590.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,RED VELVET CAKE,169.0,51721.02
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,BROWNIES CAKE,986.0,158524.63
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,LAZY CAKE,637.0,205562.19
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,BLUEBERRY CHEESE CAKE,257.0,93734.83
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,FRAMBOISE CHEESE CAKE,164.0,59987.09
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,LOTUS CHEESE CAKE,193.0,70940.54
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,CHOCOLATE MUFFIN,9.0,1800.36
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,CARROT CAKE,203.0,59086.22
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,BLUEBERRY MUFFIN,209.0,43128.59
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,APRICOT SABLE,71.0,16953.78
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,CHOCOLATE SABLE,262.0,62853.81
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,RED VELVET MUFFIN_,43.0,8801.32
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,Total by Group: COFFEE PASTRY,3642.0,932850.93
rep_s_00191_SMRY-3.csv,division_total,Stories - Bir Hasan,COFFEE PASTRY,COFFEE PASTRY,Total by Division: COFFEE PASTRY,3642.0,932850.93
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,CROISSANT,CROISSANT,CHEESE CROISSANT,851.0,179518.5
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,CROISSANT,CROISSANT,THYME CROISSANT,286.0,55614.41
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,CROISSANT,CROISSANT,PLAIN CROISSANT,138.0,26375.68
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,CROISSANT,CROISSANT,CHOCOLATE CROISSANT,677.0,146277.54
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,CROISSANT,CROISSANT,OLIVE CROISSANT,1.0,200.0
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,CROISSANT,CROISSANT,Total by Group: CROISSANT,1953.0,407986.13
rep_s_00191_SMRY-3.csv,division_total,Stories - Bir Hasan,CROISSANT,CROISSANT,Total by Division: CROISSANT,1953.0,407986.13
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COOKIES,COOKIES,NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,618.0,201045.95
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,COOKIES,COOKIES,NY STYLE COOKIE - DOUBLE CHOCOLATE,182.0,58368.47
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,COOKIES,COOKIES,Total by Group: COOKIES,800.0,259414.41
rep_s_00191_SMRY-3.csv,division_total,Stories - Bir Hasan,COOKIES,COOKIES,Total by Division: COOKIES,800.0,259414.41
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,FONDANT AU CHOCOLAT,284.0,100867.57
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,ECLAIR ORIGINAL,299.0,76690.9
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,ECLAIR CHOCOLAT,236.0,59727.3
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,CHRISTMAS ORIGINAL ECLAIR,150.0,37811.89
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,ECLAIR CARAMEL,158.0,39838.83
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,MACARONS,294.0,79169.37
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,CHOCOLATE SALTED CAKE,206.0,66242.91
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,ECLAIR COFFEE,19.0,5216.22
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,CHRISTMAS PISTACHIO ECLAIR,5.0,1837.84
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,Total by Group: FRENCH PASTRY,1651.0,467402.82
rep_s_00191_SMRY-3.csv,division_total,Stories - Bir Hasan,FRENCH PASTRY,FRENCH PASTRY,Total by Division: FRENCH PASTRY,1651.0,467402.82
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,GUMMY BEARS COMBO,2912.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,GRANOLLA COMBO,2884.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,WAFER ROLL COMBO,2419.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,MARSHMALLOW COMBO,3840.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,BROWNIES COMBO,3269.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,LOTUS BISCUIT COMBO,2940.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,CHOCOLATE CHIPS COMBO,3494.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,OREO COMBO,2711.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,SPRINKLES COMBO,1836.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,MIXED NUTS COMBO,1173.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,OATS COMBO,308.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,STRAWBERRY COMBO,10165.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,PINEAPPLE COMBO,4537.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,MANGO COMBO,7535.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,HONEY COMBO,108.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,BLUEBERRIES COMBO,5825.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,FROZEN YOGHURT,COMBO TOPPINGS,Total by Group: COMBO TOPPINGS,55956.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,GRANOLLA,154.0,10473.03
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,WAFER ROLL,99.0,6977.24
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,MARSHMALLOW,289.0,20012.79
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,BROWNIES,191.0,12911.29
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,LOTUS BISCUITS,185.0,12979.1
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,OREO,274.0,19181.62
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,SPRINKLES,129.0,9044.86
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,OATS,40.0,2743.12
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,CHOCOLATE CHIPS,443.0,32074.77
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,MIXED NUTS,64.0,4370.15
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,GUMMY BEARS,152.0,10670.21
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,STRAWBERRY,592.0,43572.07
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,PINEAPPLE,233.0,16137.54
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,MANGO,399.0,29660.0
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,HONEY,75.0,5355.68
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,BLUEBERRIES,602.0,43408.83
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,FROZEN YOGHURT,TOPPINGS,Total by Group: TOPPINGS,3921.0,279572.31
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,PISTACHIO CRUNCH,1140.0,120291.5
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA CRUNCH,149.0,15500.84
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE CRUNCH,1372.0,146077.93
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,VARIEGATO WAFER,64.5,6759.1
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA,527.5,55619.91
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,CRUMBOLE RED BERRIES,59.0,6041.02
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,CRUMBOLE PISTACHIO,81.0,8188.35
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,ARABESCHI COCCO SNAK,4.0,380.18
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,CRUMBLE LEMON,16.0,1629.43
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,VARIEGATO WAFER PISTACHIO,39.0,4342.34
rep_s_00191_SMRY-3.csv,group_total,Stories - Bir Hasan,FROZEN YOGHURT,LUXURY TOPPINGS,Total by Group: LUXURY TOPPINGS,3452.0,364830.6
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT SMALL,340.0,109480.12
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT MEDIUM,178.5,64137.27
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT X-LARGE,4.5,2229.73
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO SMALL,2858.1,991199.31
rep_s_00191_SMRY-3.csv,item,Stories - Bir Hasan,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO MEDIUM,1436.5,600877.4
